56;Tomate Andine Cornue;Sachet 0.17g;5;tomate-andine-cornue.jpg;La tomate est une plante annuelle à port érigé, aux feuilles vertes, odorantes, composées de nombreuses folioles découpées. Petites fleurs jaunes groupées en bouquets, dès la fin du printemps. Une des meilleures variétés, productive, la tomate andine cornue forme des fruits allongés, terminés par une pointe, à peau rouge, chair ferme, juteuse, sans acidité, parfumée, d'excellente qualité gustative, ils sont utilisés crus tels quels, en salade, cuits en coulis, en accompagnement de nombreux plats. Les fruits verts permettent de réaliser des confitures. ATTENTION, ne consommer ni les feuilles, ni les tiges, elles sont TOXIQUES;3
57;Asperges vertes;20 griffes;14.9;asperge-verte.jpg;L'asperge Lima Verte est une variété précoce qui offre un bon rendement. Elle offre environ 20% du rendement dès les 3 premières semaines de récolte. Ramification haute et végétation aérée. Cette asperge possède des turions violacés d'excellente qualité d'un calibre élevé : 20% des turions supérieurs à 22 mm. La plantation s'effectue entre février et avril, dans un sol meuble et très sableux. Sa culture s'étale sur trois années, avant les premières récoltes. Celles-ci ont lieu d'avril à juin.;45
58;Asperges blanches;20 griffes;14.9;asperge-blanche.jpg;"Variété française, très précoce, très vigoureuse et très productive, produisant des asperges blanches à pointe légèrement violette. Variété également appelée : ""asperge des gourmets"" ou ""Angela®"", elle est une amélioration de la variété Argenteuil.
Rendement et calibre homogène plus élevés que les autres asperges blanches. Elle donne des turions de taille moyenne. Bon comportement dans les terres fortes. Goût délicieux.

Les griffes d'asperge aiment les sols sableux qui se réchauffent vite. En revanche, elles n'apprécient pas les sols froids et humides. Avant la plantation, le sol doit avoir été bien aéré et enrichi à l'aide d'une fumure organique (4 Kg/m² environ). La plantation des griffes d'asperges s'effectue de mi-février à mi-avril, dans un sol meuble et très sableux, tous les 60 cm, en lignes espacées de 2 mètres environ. Attention, l'asperge craint les températures inférieures à 5°C. 

La récolte s'effectue à partir de la troisième année de culture.
La première année : Recouvrir les griffes de 2 à 3 cm de terre (acclimatation de la plante au terrain).
La deuxième année : Couvrir légèrement la griffe de 20 cm de terre (développement de la plante).
La troisième année : Couvrir la griffe de 50 cm de terre (période de récolte sur une durée de 8 ans).

En hiver : Aplatir les buttes et couper les fanes (feuillages).
Au printemps : Refaire les buttes (uniquement sur les asperges blanches, pas sur les vertes).
En été : Fertiliser, arroser et maintenir le sol propre.";2
59;Piment cayenne;;4.95;piment-de-cayenne.jpg;Le piment de Cayenne, légume fruit, est une plante annuelle à végétation buissonnante, aux feuilles, vert foncé, ovales, petites fleurs blanc verdâtre dès la fin du printemps. Les fruits coniques et allongés, verts, devenant rouge vif lors de leur maturité, à la saveur brûlante, sont utilisés pour relever un plat, une sauce ou comme condiment. ATTENTION, ne consommer ni les feuilles, ni les tiges, elles sont TOXIQUES;3
60;Aubergine Violetta du Firenze;Sachet 0.2g;4.2;aubergine-violetta.jpg;L'aubergine Violetta Di Firenze est une plante d'environ 40 cm de haut, aux feuilles larges et ovales recouvertes de duvet. Cette variété donne des fruits assez gros, environ 8 par pied. Cette aubergine sublimera vos ratatouilles et gratins pour le plus grand plaisir de vos convives. L'aubergine a l'avantage de renforcer l'alimentation en composés utiles (minéraux, fibres, vitamines), sans être trop calorique.;34
61;Souci;sachet 4g;3.5;souci.jpg;Le souci forme un plante buissonnante dressée, résistante, les fleurs en capitules de 8 à 10 cm de diamètre sont de longue durée, coloris vifs jaune à orangé;5
62;Cornichon;3 godets;9.95;cornichon.jpg;Le cornichon, légume fruit, est une plante annuelle à végétation rampante, aux feuilles légèrement velues et piquantes, vert foncé, au revers grisâtre, floraison en cornets, jaune verdâtre, dès la fin du printemps. La variété ceto F1, résistante, ne produit que des fleurs femelles, ce qui lui confère une productivité élevée, elle forme de petits fruits trapus, verts, qui sont surtout utilisés comme condiment après macération dans le vinaigre aromatisé;45
63;Courgette;3 godets;7.95;courgette.jpg;La courgette, légume fruit, est une plante annuelle à végétation sarmenteuse, aux feuilles larges à lobes incisés, vertes, floraison en grands cornets, jaunes, dès la fin du printemps. La variété astia F1, précoce, résistante et productive, forme des fruits lisses, cylindriques, droits, vert foncé brillant, à peau fine, chair croquante au goût excellent, consommés en ratatouille, farcis, en potage ou poêlés, les fleurs sont utilisées en beignets;45
64;Tomate cerise jaune;3 godets;7.95;tomate-cerise-jaune.jpg;La tomate est une plante annuelle à port érigé, aux feuilles vertes, odorantes, composées de nombreuses folioles découpées. Petites fleurs jaunes groupées en longs bouquets, dès la fin du printemps. Adaptées à la culture en pot, ces tomates cerises forment des fruits moyens, ronds, groupés en grappes, à peau jaune orangé, chair juteuse, parfumée, ils sont appréciés crus à l'apéritif. ATTENTION, ne consommer ni les feuilles, ni les tiges, elles sont TOXIQUES;5
65;Mauve violette;3 godets;9.95;mauve-violette.jpg;Cette plante vivace est autant décorative que médicinale! Au desssus de ses feuilles poilues s'érigent en mai-juin des bouquets de fleurs en entonnoir évasé, dans les tons rosés. On la voit malheureusement de moins de moins dans nos jardins, alors qu'elle fut une incontournable de tout jardin de curé. A redécouvrir absolument!;34
66;Phyllostachys Bissetii;40/80cm;24.95;phyllostachys-bissetii.jpg;"Le Bissetii est une variété de Bambou Phyllostachys aux chaumes verts qui peuvent atteindre 8 mètres de haut. 

Plus produit : 
- Très rustique et vigoureux 
- Chaumes et feuillage dense 
- Utile pour réaliser facilement une haie 

Le Phyllostachys Bissetii est un bambou moyen qui peut atteindre 7 à 8 m de hauteur à maturité. Son feuillage vert foncé plutôt brillant est très dense malgré la taille moyenne de ses feuilles.";45
67;Phyllostachys Nigra 'Henonis';200/250cm;89.9;phyllostachys-nigra.jpg;"Les chaumes de Phyllostachys nigra 'Henonis' n'auront pas la même couleur qu'ils soient exposés à l'ombre ou au soleil. Les tiges de ce bambou, de 60 à 100 mm de diamètre, sont très droites et rigides, et se colorent d'un vert olive à leur sortie. Ce vert pâlira si les chaumes sont à l'ombre ou jaunira s'ils sont au soleil. Son feuillage fin et léger au vert très foncé contraste alors immanquablement avec les chaumes, et embellira votre jardin en bosquet ou sujet isolé, mais également en haie ou en pot.
Très rustique, Phyllostachys nigra ‘Henonis' peut résister à la sécheresse comme à des températures négatives (jusqu'à -20°C), et se plaît dans toutes les situations. 
Les chaumes de Phyllostachys nigra 'Henonis' fournissent un bois d'excellente qualité, et est très employé dans l'artisanat asiatique. Les pousses sont, quant à elles, comestibles.

Privilégiez la fin de l'été et le cours de l'automne pour planter votre bambou. Un espace d'1,6 à 2 m entre les pieds pour la formation en haie. Bien que ce bambou soit peu traçant, il est tout de même conseillé de délimiter sa zone d'extension à l'aide d'une barrière anti-rhizomes, à mettre en place au moment de la plantation.";45
68;Phyllostachys Aureosulcata;100/150cm;49.95;phyllostachys-aureosulcata.jpg;"Le Phyllostachis Aureosulcata Spectabilis est un bambou moyen qui a la particularité de présenter des rainures vertes sur ses chaumes jaunes orangés. 

Plus produit : 
- Peu d'entretien 
- Chaumes lumineux et graphiques 
- Très rustique 

Le Bambou Phyllostachys Aureosulcata Spectabilis se distingue par ses chaumes lumineux jaunes orangés à rainures vertes qui prennent des couleurs rouges dues aux rayons du soleil. Certains chaumes poussent en zig zag à leur base pour un effet encore plus graphique. 
Le Phyllostachys Aureosulcata Spectabilis est un bambou moyen qui mesure 5 à 8 m et dont le diamètre des chaumes est environ 4 cm. Ses feuilles vertes persistantes sont de taille moyenne. Malgré sa grande rusticité (résiste jusqu'à moins 22 °C), il est préférable de lui épargner un emplacement trop venteux. Il s'épanouie tout à fait dans un sol ordinaire (pas calcaire) exposé au soleil et à mi-ombre. 
Ce bambou Phyllostachis permet de réaliser de belles haies à la fois brise vue et décoratives. Il se plante aussi en touffe isolé ou en bosquet ainsi qu'en pot. Il est particulièrement traçant, il faut donc veiller à ce qu'il ne s'étende pas trop en installant une barrière anti-rhizome à la plantation.";5
69;Rosier Carte d'or;3 branches;9.95;rosier-carte-dor.jpg;Ce rosier a tous les atouts pour supplanter ses rivaux : un coloris jaune canari, puissant et stable, une végétation compacte et régulière, une excellente résistance aux maladies. Parfum léger.;5
70;Rosier Lady Romantica;3 branches;11.6;rosier-lady-romantica.jpg;Rosier romantique à grandes fleurs. La couleur rose pastel, le parfum subtil de rose de mai (rosa centifolia) et la forme de cette fleur de 11 cm de diamètre, comportant 65 pétales en quartier ne sont pas sans rappeler les roses d'autrefois, avec cependant une résitance aux maladies d'un niveau bien supérieur et une floraison continue de mai jusqu'aux gelées.;23
71;Mini Bassin de Terrasse;;135;mini-bassin-de-terrasse.jpg;Mini bassin de forme ronde pour recréer chez soi, sur une terrasse ou sur un balcon, une animation d'eau. Facile à installer, la vasque est livrée avec une pompe de bassin délivrant un jet d'eau en forme de “cloche”, 3 nénuphars artificiels blancs et un sachet pour plantes aquatiques (Ø 15 cm).;12
72;Figurine Héron Cendré;;29;heron-cendre.jpg;"Installez un héron cendré factice aux alentours de votre bassin, il vous garantira une protection efficace contre les hérons vivants qui menacent vos poissons. En hiver, cette figurine en plastique évitera que votre bassin soit pris par la glace.

Dimensions du héron : L50 x l17 x H76 cm";12
73;Bac à Fleurs avec Treillis;180x152cm;99;bac-a-fleurs-et-treillis.jpg;"Son clouage est invisible et vos plantes sembleront plus belles dans cette jardinière à treillage en bois naturel. Un bel asssemblage de la nature ! 

Cette jardinière est faite en pin traité européen qui bénéficie d'un traitement autoclave européen de classe grâce auquel le bois est intégralement protégé contre les attaques biologiques (champignons, insectes...) et les intempéries.
Le fond est solide et est monté sur deux lambourdes. 

Caractéristiques produit : 
- Dimensions extérieures : L 80 x l 40 x H 152 cm
- Dimensions intérieures : 72 * 32 * 28 cm 
- Epaisseur : 4 cm
- Contenance : 64.5 litres
- Pin sylvestre traité autoclave
- Clouage invisible.
- Mailles du treillage : 65 x 65 mm
- Garantie : 5 ans
- Téléchargez ici la notice de montage";801
74;Bac à Fleurs Fibre de terre;44x38;45;bac-a-fleurs-fibre-de-terre.jpg;"Plus produit :
- Léger et rigide
- Indéformable
- Résiste aux intempéries

Grâce à une forme simple et élégante, ce pot en fibre de terre convient à tout type de plantes. Sa forme carré haute est idéale pour délimiter les espaces et construire un ensemble végétal dense.
La fibre de terre est solide et légère. Elle possède un rayonnement naturel et peut être utilisée tant à l'interieur qu'à l'extérieur. Ce pot peut aussi être utilisé en cache-pot.
La fibre de terre est le résultat de l'association du ciment, du magnésium et de tissu de fibre. Elle permet de s'approcher de très près de l'apparence de la terre cuite, avec un gain de poids appréciable d'environ 50%. 

Ces pots en fibre de terre présentent plusieurs avantages.
Grâce à leur mélange de poussières de terre et de résine montée sur une trame en fibre de verre, vos pots sont indéformables, ils ne bougent pas dans le temps. Ils ne craignent pas le soleil ni la pluie.
La fibre de terre permet de s’approcher de l’apparence de la terre cuite avec un gain de poids d’environ 50%.
Légers et rigides à la fois. Vos pots sont faciles à déplacer grâce à leur poids. 

Caractéristiques techniques :
Longueur : 44 cm
Largeur : 44 cm
Hauteur : 38 cm
Poids : 9.5 kg
Matériau : fibre de terre
Coloris : anthracite
Pot percé
Supporte des températures allant de -15°C à +50°C";14
75;Jardinière Graphit Résine;99x43;59.9;jardiniere-graphit-resine.jpg;"La gamme Graphit s'adapte à vos envies !

Conçu avec un système de rétention d'au, ce bac d'une contenance de 98L se module parfaitement avec le bac et le muret Graphit, en superposition ou côte à côte pour créer au gré de votre imagination, des espaces fleuris harmonieux.

Pour une utilisation intérieure, il n’est pas recommandé de percer la jardinière. Des billes d’argile autour du « plot » au fond du bac, ainsi qu’un arrosage modéré suffira pour entretenir votre plante. L’eau remontera ainsi par capillarité.

Pour une utilisation extérieure, nous vous conseillons de percer les zones indiquées sous le « plot », cela permettra de conserver une zone de rétention qui apportera l’apport d’eau nécessaire à vos plantes.
L’évacuation totale est conseillée pour les zones géographiques à forte précipitation. 

Dimensions : L39 x l99.5 x H43 cm";2
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
